# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 54272
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 54272
DATA ascii
 -53.653973 19.70358 679.0
 -53.495934 23.350506 677.0
 -53.495934 27.055466 677.0
 -53.416912 30.71499 676.0
 -53.258877 34.31266 674.0
 -53.258877 38.0012 674.0
 -53.17986 41.62789 673.0
 -53.100838 45.243633 672.0
 -53.100838 48.92123 672.0
 -53.100838 52.598827 672.0
 -52.9428 56.108936 670.0
 -53.02182 59.864803 671.0
 -53.02182 63.536926 671.0
 -52.863785 67.00873 669.0
 -52.863785 70.66991 669.0
 -52.705746 74.10887 667.0
 -52.547703 77.52595 665.0
 -52.468685 81.04318 664.0
 -52.547703 84.80453 665.0
 -52.468685 88.310814 664.0
 -52.31065 91.667694 662.0
 -52.23163 95.14662 661.0
 -52.31065 98.91344 662.0
 -52.31065 102.53631 662.0
 -52.23163 105.99882 661.0
 -52.31065 109.78205 662.0
 -52.389664 113.576225 663.0
 -52.31065 117.027794 662.0
 -52.23163 120.46841 661.0
 -52.31065 124.27354 662.0
 -52.07359 127.31681 659.0
 -51.91555 130.52592 657.0
 -51.836536 133.9173 656.0
 -51.91555 137.71693 657.0
 -51.91555 141.31244 657.0
 -51.757515 144.46684 655.0
 -51.757515 148.0514 655.0
 -51.836536 151.86748 656.0
 -51.678497 154.98355 654.0
 -51.441437 157.83528 651.0
 -51.599476 161.89381 653.0
 -51.441437 164.96063 651.0
 -51.520454 168.78218 652.0
 -51.520454 172.35031 652.0
 -51.520454 175.91846 652.0
 -51.362415 178.93604 650.0
 -51.520454 183.05476 652.0
 -51.520454 186.62291 652.0
 -51.441437 189.89934 651.0
 -51.441437 193.462 651.0
 -51.441437 197.02469 651.0
 -51.2834 199.97112 649.0
 -51.20438 203.20926 648.0
 -51.20438 206.75551 648.0
 -51.04634 209.65268 646.0
 -51.04634 213.18799 646.0
 -51.125362 217.05878 647.0
 -51.04634 220.2586 646.0
 -50.967323 223.44748 645.0
 -50.967323 226.97731 645.0
 -50.730267 229.43503 642.0
 -50.41419 231.49706 638.0
 -50.335167 234.62027 637.0
 -50.41419 238.4801 638.0
 -50.493206 242.3509 639.0
 -50.8883 247.7716 644.0
 -50.8883 251.29596 644.0
 -50.730267 254.02896 642.0
 -50.730267 257.5424 642.0
 -50.65125 260.64917 641.0
 -50.809288 264.98132 643.0
 -50.967323 269.33536 645.0
 -50.967323 272.8652 645.0
 -50.967323 276.39502 645.0
 -50.8883 279.49088 644.0
 -50.730267 282.13632 642.0
 -50.493206 284.3149 639.0
 -50.335167 286.9111 637.0
 -50.256153 289.94125 636.0
 -50.098114 292.49915 634.0
 -50.809288 300.17026 643.0
 -50.8883 304.16144 644.0
 -50.8883 307.6858 644.0
 -50.809288 310.72693 643.0
 -50.967323 315.22324 645.0
 -51.04634 319.24728 646.0
 -51.04634 322.7826 646.0
 -51.125362 326.82303 647.0
 -51.20438 330.87442 648.0
 -51.441437 335.9689 651.0
 -51.520454 340.05316 652.0
 -51.678497 344.67532 654.0
 -51.757515 348.78693 655.0
 -51.91555 353.44745 657.0
 -51.99457 357.5864 658.0
 -52.07359 361.73627 659.0
 -52.15261 365.89713 660.0
 -52.389664 371.18863 663.0
 -52.626724 376.51297 666.0
 -52.863785 381.87015 669.0
 -53.02182 386.6839 671.0
 -53.416912 393.26483 676.0
 -53.57495 398.13873 678.0
 -53.891033 404.21997 682.0
 -53.541843 -409.1534 728.0
 -53.909576 -407.9521 733.0
 -53.836033 -403.3896 732.0
 -53.983128 -400.47485 734.0
 -54.497948 -400.2389 741.0
 -55.012775 -399.9263 748.0
 -55.674694 -400.59546 757.0
 -56.11597 -399.595 763.0
 -56.557255 -398.52887 769.0
 -57.072075 -397.9098 776.0
 -57.36626 -395.69226 780.0
 -57.733994 -393.93274 785.0
 -58.24882 -393.1112 792.0
 -58.76365 -392.21304 799.0
 -59.352016 -391.72366 807.0
 -59.866844 -390.6668 814.0
 -60.234573 -388.58444 819.0
 -60.602306 -386.4473 824.0
 -60.602306 -381.93787 824.0
 -60.970043 -379.71863 829.0
 -60.82295 -374.27673 827.0
 -60.602306 -368.40958 824.0
 -60.675858 -364.34174 825.0
 -60.82295 -360.69916 827.0
 -60.675858 -355.31192 825.0
 -60.602306 -350.37183 824.0
 -60.970043 -347.9611 829.0
 -61.043587 -343.83853 830.0
 -60.970043 -338.88748 829.0
 -61.190678 -335.5606 832.0
 -60.7494 -328.62033 826.0
 -60.087482 -320.5686 817.0
 -59.719753 -314.16296 812.0
 -59.13138 -306.66782 804.0
 -58.543007 -299.26016 796.0
 -58.24882 -293.42203 792.0
 -58.02818 -287.9927 789.0
 -57.51336 -281.15805 782.0
 -57.292717 -275.81628 779.0
 -57.072075 -270.50732 776.0
 -56.557255 -263.85873 769.0
 -56.18952 -257.96207 764.0
 -56.042427 -253.11664 762.0
 -55.674694 -247.31299 757.0
 -55.38051 -241.88531 753.0
 -55.086323 -236.50142 749.0
 -55.012775 -232.09213 748.0
 -54.71859 -226.77937 744.0
 -54.277313 -220.91173 738.0
 -54.277313 -216.87294 738.0
 -54.13022 -212.25737 736.0
 -54.05667 -207.9466 735.0
 -53.836033 -203.09187 732.0
 -53.61539 -198.27 729.0
 -53.541843 -194.01396 728.0
 -53.541843 -190.02989 728.0
 -53.394753 -185.53471 726.0
 -53.247658 -181.06143 724.0
 -53.174114 -176.85464 723.0
 -53.027023 -172.41966 721.0
 -52.953472 -168.24023 720.0
 -53.027023 -164.52815 721.0
 -53.027023 -160.5824 721.0
 -52.80638 -155.9849 718.0
 -52.953472 -152.47911 720.0
 -53.027023 -148.74512 721.0
 -52.659286 -143.79521 716.0
 -52.732838 -140.07219 717.0
 -52.953472 -136.71797 720.0
 -53.027023 -132.9621 721.0
 -52.87993 -128.65846 719.0
 -53.027023 -125.07059 721.0
 -52.953472 -120.95684 720.0
 -52.87993 -116.854034 719.0
 -52.732838 -112.605125 717.0
 -52.512196 -108.226524 714.0
 -52.291553 -103.88076 711.0
 -52.21801 -99.849106 710.0
 -52.07092 -95.69323 708.0
 -52.07092 -91.81862 708.0
 -52.144463 -88.06822 709.0
 -52.07092 -84.06939 708.0
 -51.923824 -79.96824 706.0
 -51.923824 -76.104576 706.0
 -51.923824 -72.240906 706.0
 -51.923824 -68.37724 706.0
 -51.850277 -64.422195 705.0
 -51.703182 -60.39219 703.0
 -51.629635 -56.464508 702.0
 -51.55609 -52.54777 701.0
 -51.33545 -48.503002 698.0
 -51.18836 -44.555084 696.0
 -51.18836 -40.746143 696.0
 -51.18836 -36.937206 696.0
 -50.96772 -32.98547 693.0
 -50.894173 -29.150822 692.0
 -50.82062 -25.327122 691.0
 -50.67353 -21.483183 689.0
 -50.67353 -17.712551 689.0
 -50.379345 -13.86098 685.0
 -50.3058 -10.097475 684.0
 -50.3058 -6.3542066 684.0
 -50.379345 -2.6147552 685.0
 -50.232254 1.1306754 683.0
 -50.011616 4.8470874 680.0
 -49.93807 8.555864 679.0
 -50.011616 12.289844 680.0
 -49.864517 15.96413 678.0
 -49.790974 19.645544 677.0
 -49.717426 23.316015 676.0
 -49.643883 26.975538 675.0
 -49.57033 30.624119 674.0
 -49.42324 34.210842 672.0
 -49.42324 37.88844 672.0
 -49.57033 41.689747 674.0
 -49.496788 45.31096 673.0
 -49.496788 48.99403 673.0
 -49.42324 52.598827 672.0
 -49.27615 56.108936 670.0
 -49.27615 59.77559 670.0
 -49.27615 63.44224 670.0
 -49.202606 67.00873 669.0
 -49.05551 70.45863 667.0
 -49.05551 74.10887 667.0
 -48.908413 77.52595 665.0
 -48.83487 81.04318 664.0
 -48.83487 84.677 664.0
 -48.761322 88.17782 663.0
 -48.68778 91.667694 662.0
 -48.614227 95.14662 661.0
 -48.540684 98.6146 660.0
 -48.614227 102.38142 661.0
 -48.614227 105.99882 661.0
 -48.540684 109.45038 660.0
 -48.393593 112.71969 658.0
 -48.467136 116.49745 659.0
 -48.540684 120.286156 660.0
 -48.320045 123.33491 657.0
 -48.246502 126.73723 656.0
 -48.393593 130.7246 658.0
 -48.246502 133.9173 656.0
 -48.246502 137.50734 656.0
 -48.099407 140.66719 654.0
 -48.099407 144.24628 654.0
 -48.17295 148.0514 655.0
 -48.17295 151.63597 655.0
 -48.099407 154.98355 654.0
 -48.099407 158.56264 654.0
 -48.02586 161.89381 653.0
 -48.02586 165.46742 653.0
 -47.878765 168.5233 651.0
 -47.878765 172.08598 651.0
 -47.878765 175.64865 651.0
 -47.805218 178.93604 650.0
 -47.731674 182.21248 649.0
 -47.731674 185.7642 649.0
 -47.658123 189.02423 648.0
 -47.658123 192.5705 648.0
 -47.878765 197.02469 651.0
 -47.805218 200.27925 650.0
 -47.658123 203.20926 648.0
 -47.731674 207.07457 649.0
 -47.43749 209.32812 645.0
 -47.36394 212.52795 644.0
 -47.36394 216.05232 644.0
 -47.43749 219.91763 645.0
 -47.36394 223.10106 644.0
 -47.290398 226.27353 643.0
 -47.216846 229.43503 642.0
 -46.996204 231.85991 639.0
 -46.77557 234.25194 636.0
 -46.77557 237.73251 636.0
 -46.92266 241.97163 638.0
 -47.216846 247.00212 642.0
 -47.290398 250.90576 643.0
 -47.36394 254.82033 644.0
 -47.143303 257.14124 641.0
 -47.069756 260.24252 640.0
 -47.143303 264.15714 641.0
 -46.996204 266.82993 639.0
 -46.70202 268.63474 635.0
 -46.70202 272.10983 635.0
 -46.70202 275.58496 635.0
 -46.481384 277.74167 632.0
 -46.260742 279.86554 629.0
 -46.260742 283.3078 629.0
 -46.1872 286.29422 628.0
 -46.0401 288.80832 626.0
 -46.849113 297.36926 637.0
 -47.216846 303.21683 642.0
 -47.43749 308.16354 645.0
 -47.43749 311.6934 645.0
 -47.43749 315.22324 645.0
 -47.511032 319.24728 646.0
 -47.58458 323.28223 647.0
 -47.658123 327.32816 648.0
 -47.658123 330.87442 648.0
 -47.878765 335.9689 651.0
 -47.95231 340.05316 652.0
 -48.320045 346.2564 657.0
 -48.320045 349.85193 657.0
 -48.393593 353.9854 658.0
 -48.467136 358.12982 659.0
 -48.68778 363.38303 662.0
 -48.83487 368.1147 664.0
 -48.981964 372.8682 666.0
 -48.981964 376.51297 666.0
 -49.202606 381.87015 669.0
 -49.57033 388.41275 674.0
 -49.790974 393.84653 677.0
 -50.15871 400.48764 682.0
 -50.747078 408.96155 690.0
 -49.89815 -411.9635 733.0
 -49.69393 -406.28247 730.0
 -49.69393 -402.28745 730.0
 -49.96623 -400.47485 734.0
 -50.44274 -400.2389 741.0
 -50.78311 -398.85696 746.0
 -51.463852 -400.06628 756.0
 -52.07651 -400.64243 765.0
 -52.48496 -399.56534 771.0
 -52.757256 -397.39703 775.0
 -52.96147 -394.67764 778.0
 -53.369923 -393.4309 784.0
 -53.642216 -391.1258 788.0
 -54.05066 -389.75867 794.0
 -54.595245 -389.29666 802.0
 -54.867542 -386.82736 806.0
 -55.412136 -386.2121 814.0
 -55.752502 -384.1024 819.0
 -55.68443 -379.15677 818.0
 -56.092873 -377.42844 824.0
 -56.092873 -372.919 824.0
 -56.16095 -368.85666 825.0
 -56.092873 -363.90015 824.0
 -56.16095 -359.82684 825.0
 -56.16095 -355.31192 825.0
 -56.092873 -350.37183 824.0
 -56.16095 -346.2821 825.0
 -56.16095 -341.7672 825.0
 -56.16095 -337.2523 825.0
 -56.16095 -332.7374 825.0
 -55.888653 -326.6311 821.0
 -55.34406 -318.9991 813.0
 -55.207912 -313.7761 811.0
 -54.39103 -304.76065 799.0
 -53.982582 -298.13232 793.0
 -53.982582 -293.79254 793.0
 -53.778362 -288.35773 790.0
 -53.369923 -281.8771 784.0
 -52.96147 -275.4622 778.0
 -52.62111 -269.46155 773.0
 -52.280735 -263.51562 768.0
 -52.008442 -257.96207 764.0
 -51.80422 -252.78447 761.0
 -51.6 -247.63971 758.0
 -51.3277 -242.20656 754.0
 -51.055405 -236.81715 750.0
 -50.78311 -231.47157 746.0
 -50.71504 -227.0842 745.0
 -50.510815 -222.10909 742.0
 -50.170444 -216.57907 737.0
 -50.170444 -212.54575 737.0
 -50.034298 -207.9466 735.0
 -49.83008 -203.09187 732.0
 -49.69393 -198.54196 730.0
 -49.55778 -194.01396 728.0
 -49.42163 -189.50783 726.0
 -49.42163 -185.53471 726.0
 -49.35356 -181.31151 725.0
 -49.285484 -177.09926 724.0
 -49.081264 -172.41966 721.0
 -48.945118 -168.00658 719.0
 -49.217415 -164.98454 723.0
 -49.149338 -160.80511 722.0
 -48.945118 -156.20213 719.0
 -48.945118 -152.26733 719.0
 -49.01319 -148.53882 720.0
 -48.945118 -144.3977 719.0
 -48.87704 -140.26755 718.0
 -49.01319 -136.71797 720.0
 -49.149338 -133.14651 722.0
 -49.01319 -128.8374 720.0
 -49.01319 -124.897125 720.0
 -48.87704 -120.62085 718.0
 -48.672817 -116.20395 715.0
 -48.604748 -112.13397 714.0
 -48.332455 -107.62022 710.0
 -48.264378 -103.588554 709.0
 -48.400524 -99.98973 711.0
 -48.332455 -95.96355 710.0
 -48.196304 -91.81862 708.0
 -48.264378 -88.06822 709.0
 -48.12823 -83.950645 707.0
 -48.060158 -79.96824 706.0
 -48.060158 -76.104576 706.0
 -48.060158 -72.240906 706.0
 -47.99208 -68.280396 705.0
 -47.855934 -64.23944 703.0
 -47.92401 -60.478096 704.0
 -47.855934 -56.54494 703.0
 -47.719788 -52.54777 701.0
 -47.515564 -48.503002 698.0
 -47.379417 -44.555084 696.0
 -47.311344 -40.687603 695.0
 -47.379417 -36.937206 696.0
 -47.10712 -32.937874 692.0
 -47.10712 -29.150822 692.0
 -46.902897 -25.253815 689.0
 -46.902897 -21.483183 689.0
 -46.834827 -17.686842 688.0
 -46.76675 -13.90145 687.0
 -46.630604 -10.112238 685.0
 -46.562534 -6.3542066 684.0
 -46.494457 -2.6071208 683.0
 -46.426384 1.1290199 682.0
 -46.22216 4.839959 679.0
 -46.290237 8.568465 680.0
 -46.290237 12.289844 680.0
 -46.086014 15.940584 677.0
 -46.154087 19.674562 678.0
 -46.017937 23.316015 676.0
 -45.949867 26.975538 675.0
 -45.88179 30.624119 674.0
 -45.88179 34.31266 674.0
 -45.81372 37.94482 673.0
 -45.81372 41.62789 673.0
 -45.88179 45.37829 674.0
 -45.745644 48.92123 672.0
 -45.677574 52.520554 671.0
 -45.677574 56.19268 671.0
 -45.47335 59.597153 668.0
 -45.541424 63.34755 669.0
 -45.405277 66.8084 667.0
 -45.47335 70.56427 668.0
 -45.405277 74.10887 667.0
 -45.269123 77.52595 665.0
 -45.201054 81.04318 664.0
 -45.201054 84.677 664.0
 -45.132977 88.17782 663.0
 -44.99683 91.52922 661.0
 -44.99683 95.14662 661.0
 -45.132977 99.06285 663.0
 -44.99683 102.38142 661.0
 -44.860683 105.67809 659.0
 -44.92876 109.45038 660.0
 -44.79261 112.71969 658.0
 -44.656464 115.96712 656.0
 -44.656464 119.55715 656.0
 -44.588387 122.959465 655.0
 -44.520313 126.35083 654.0
 -44.588387 130.12859 655.0
 -44.520313 133.509 654.0
 -44.588387 137.29771 655.0
 -44.384167 140.23701 652.0
 -44.316093 143.5846 651.0
 -44.316093 147.14726 651.0
 -44.316093 150.70995 651.0
 -44.45224 154.74657 653.0
 -44.384167 158.07774 652.0
 -44.384167 161.64589 652.0
 -44.316093 164.96063 651.0
 -44.24802 168.26443 650.0
 -44.24802 171.82164 650.0
 -44.179947 175.10902 649.0
 -44.179947 178.66075 649.0
 -44.111874 181.93172 648.0
 -44.111874 185.47798 648.0
 -44.0438 188.73251 647.0
 -43.975723 191.97614 646.0
 -44.111874 196.11674 648.0
 -44.0438 199.35486 647.0
 -44.0438 202.89565 647.0
 -43.975723 206.11737 646.0
 -43.771503 208.67906 643.0
 -43.771503 212.19795 643.0
 -43.771503 215.71684 643.0
 -43.703426 218.89478 642.0
 -43.771503 222.75464 643.0
 -43.703426 225.92162 642.0
 -43.56728 228.72028 640.0
 -43.431133 231.49706 638.0
 -43.15884 233.5153 634.0
 -43.294987 237.73251 636.0
 -43.36306 241.59238 637.0
 -43.499207 245.84792 639.0
 -43.499207 249.34491 639.0
 -43.499207 252.84192 639.0
 -43.431133 255.93774 638.0
 -43.226913 258.2094 635.0
 -43.15884 261.27243 634.0
 -43.090763 264.32446 633.0
 -43.02269 267.3656 632.0
 -42.954617 270.39575 631.0
 -43.02269 274.283 632.0
 -42.88654 276.86273 630.0
 -42.750393 279.42062 628.0
 -42.750393 282.85742 628.0
 -42.68232 285.83835 627.0
